wkt_geom,NOMBRE,TIPO,CUENCA,P_G_MEDIA,P_G_MAX,P_G_STD,P___MEDIA,P___MAX,P___MIN,P___STD,ALT_MEDIA,ALT_MAX,ALT_MIN,ALT_STD,PP_MED_A,PP_MAX_A,PP_MIN_A,PP_STD_A,SUP_HA
"MultiPolygon (((-69.41245561481741788 -36.39229076024663101, -69.40613428650105732 -36.39456648662267213, -69.39871815224540796 -36.39562602707331251, -69.38459211105572422 -36.39491999189094429, -69.37046606057249676 -36.39386081854567578, -69.36022974157177146 -36.39723646774064747, -69.34878985341978819 -36.39992832137579626, -69.3376863907124914 -36.4009378822877494, -69.32961125720088091 -36.40598488017484868, -69.32247635057265711 -36.40723377770162728, -69.31615254363363476 -36.40834031047320707, -69.30865041069530719 -36.40945801992672415, -69.30033854424084439 -36.41069578062963785, -69.29787067044506443 -36.4106958978289299, -69.29058093229477322 -36.41069594619635552, -69.28493095597229967 -36.41222263571271611, -69.28080640035011584 -36.41558326711452054, -69.27846819177301541 -36.41675238452467767, -69.27291781729933007 -36.41849110654765553, -69.26871073672656109 -36.42280878288443802, -69.26306474721545214 -36.42381758836422989, -69.2606281786178215 -36.42428618614979285, -69.25698633230317114 -36.4249865814094349, -69.25222382382939657 -36.42617363606755987, -69.23876503931414561 -36.4258374064906576, -69.23472731069769281 -36.42213644346360013, -69.21528210042080786 -36.41563707176382536, -69.21487545090224103 -36.41574408857555056, -69.20343546529906575 -36.41473490957461934, -69.19435079152208345 -36.41473506290935802, -69.18526613506921308 -36.41540813097441998, -69.18093356413962169 -36.41389382847005152, -69.17853660807944038 -36.41002492607994157, -69.17583571245094731 -36.40792220521332467, -69.17455968113223719 -36.4069287189910753, -69.17408348967357767 -36.40566069684671646, -69.17281642866386449 -36.40228650235363261, -69.16507753708825135 -36.39858560137524535, -69.15733878424126146 -36.40026801869696271, -69.15593442311362082 -36.403834273128858, -69.15262833395566133 -36.40497850159730575, -69.14639718994183681 -36.40329571803567887, -69.14321241533980356 -36.39999581673590257, -69.13640181698174558 -36.40037087409997696, -69.13143061420115032 -36.39925908234496177, -69.12390690307890395 -36.39561238498090745, -69.11932482372968423 -36.3911413539206734, -69.11797154393214271 -36.38781975687604131, -69.11677861921981503 -36.38746189366549544, -69.11095217705519644 -36.38571381158586604, -69.10903645387726613 -36.38474057899551184, -69.10383968212175887 -36.38210021832969687, -69.09187321574236762 -36.38290151033550046, -69.0888704242142353 -36.38310239091583043, -69.07984789727495922 -36.38059944754106567, -69.07254785493134364 -36.37537159490495497, -69.06312676320108324 -36.37739049707219152, -69.05887158452114249 -36.37581466899985116, -69.0542289923219812 -36.37409512336871842, -69.04874619031950544 -36.3730909128775437, -69.0405738760631067 -36.36997372908182058, -69.03421938604877539 -36.37052634868807388, -69.02880663379485782 -36.36763380631501974, -69.02443241975282717 -36.36325993311713489, -69.01991904420242463 -36.36263760317905991, -69.01530256371621874 -36.36114268230438284, -69.01397367161123952 -36.36071231322451069, -69.01246354445997611 -36.35812324128867346, -69.01038684976042248 -36.35456249149753205, -69.00491687642109184 -36.35081133480987603, -68.997202001163771 -36.35100944872081641, -68.99179457798983606 -36.35114801097868309, -68.98520130072236611 -36.34685317371049962, -68.98439202824536665 -36.34240024177196915, -68.97771886328062863 -36.34181671041537243, -68.97292120105319668 -36.33936512508179817, -68.96308069147394804 -36.33433557944994163, -68.96206508779991395 -36.33381641493818393, -68.9577561318016734 -36.33161243377453786, -68.95254062742631618 -36.32849021616156904, -68.94891451388295422 -36.32353301033522541, -68.94071531319492863 -36.31979459068654847, -68.93758862855659686 -36.31518163294663992, -68.9369006061061782 -36.31416647391316843, -68.93712953326922843 -36.30987645380580631, -68.94345111508589241 -36.3003939540604037, -68.94345098924458171 -36.29542698538902101, -68.93807922651554065 -36.29607611047652682, -68.93017272537325368 -36.29431931396379696, -68.92704341924880396 -36.29514585169587093, -68.92220872024618927 -36.29642263604043961, -68.91900145090821184 -36.29726950526975315, -68.91714621538871199 -36.29567073554212442, -68.91319647514932001 -36.29226668891453755, -68.9073259835316918 -36.28323593400443059, -68.90677738179093126 -36.28037437241363961, -68.90360997397544907 -36.27523256558358611, -68.8988567995499892 -36.26972224716459436, -68.8945561080536919 -36.26531341498069594, -68.88978305525660062 -36.25937208672721113, -68.88618572876114854 -36.25447648181945226, -68.88347528558729493 -36.24841681958866246, -68.88053951295798072 -36.2418062234165248, -68.87887660080299668 -36.23627597428176017, -68.87692799320409165 -36.23299228431606878, -68.87308066588386168 -36.23041859815350563, -68.86900459913083239 -36.22931291896144756, -68.86335050469587316 -36.22380016219502608, -68.85791641617873893 -36.22232545024254335, -68.85565384680647583 -36.22085435909882278, -68.85294176113555409 -36.21754719341052464, -68.85023025329188329 -36.21405641727863411, -68.84816999695127038 -36.21189318122188894, -68.84593281731858383 -36.21093064320476884, -68.84298693181601436 -36.21166100726164672, -68.83959040450304201 -36.21279640776861442, -68.83143249867289626 -36.21311367513882828, -68.8248656391811835 -36.21237005278167231, -68.82078993716623927 -36.21181337459645988, -68.81581046677632685 -36.21033742945460432, -68.80811692039421246 -36.2073885708232055, -68.80021017694264174 -36.20644468069328781, -68.79679846364132345 -36.20516731043611713, -68.79363405597194969 -36.20277576864246782, -68.78702543773799505 -36.20065674521411836, -68.77255450920793578 -36.19937072673123168, -68.76835892262738525 -36.19813574520916433, -68.76065603999784059 -36.1922965137796453, -68.75293822054509008 -36.19197507626295618, -68.74907926671264136 -36.19004575544295221, -68.74200458216550658 -36.18908117928194201, -68.7400750171342878 -36.18457931478871359, -68.74136118286426722 -36.17911270565654291, -68.74682786176468596 -36.17493228412842399, -68.75100826276532473 -36.17171657567143228, -68.74875708232796967 -36.16560689652953897, -68.75229417224949202 -36.15595991879273186, -68.75165085326119652 -36.14920708551058226, -68.74939935322804274 -36.13023484707323263, -68.75211867793039744 -36.12072181720000685, -68.75783398469205565 -36.11477486265949466, -68.75904620100473608 -36.11351336219117059, -68.75986462902885421 -36.11097913460125852, -68.76419530159211035 -36.10797232417470326, -68.76194281351384063 -36.10160798827002537, -68.76165107783037911 -36.10000283334677107, -68.76029522018522755 -36.09192696597931871, -68.75942949387201963 -36.09056344669818372, -68.75653672476354927 -36.09068116247994595, -68.75349601330360372 -36.09091761780184981, -68.74838322007535396 -36.08471099290330386, -68.74616286331423964 -36.08339260227759837, -68.74240544032718958 -36.08262034771026094, -68.74194878194187197 -36.07678949341844543, -68.74547961515240502 -36.07336005008594526, -68.74761511966934791 -36.07188186594301982, -68.74976345883692375 -36.06632624216167926, -68.7489159296117549 -36.06446242103519495, -68.74916609682136936 -36.06274179717938466, -68.74856446407366661 -36.0605164827397715, -68.74461156167696174 -36.05939609919747824, -68.7372902220485571 -36.05501215961245265, -68.73611186731227463 -36.05282908231788497, -68.733221699683682 -36.05257556831811172, -68.72638489465001044 -36.05444192227338362, -68.72048377593230839 -36.0560524612609683, -68.71721470655019459 -36.05827394148941067, -68.71007785815308466 -36.05827187184252836, -68.70490280914474113 -36.05763720256766902, -68.70003480025687281 -36.05747307195751716, -68.69437762455990537 -36.05728208451731831, -68.68980198918414715 -36.05712741417263345, -68.68758081214710387 -36.05705226847757672, -68.68452220907926176 -36.05599630421372837, -68.67614298497433367 -36.05732528782981205, -68.66985359502903918 -36.05591403068822132, -68.66376270388970227 -36.05381344095255969, -68.66270499761759538 -36.05353007581615543, -68.65728617970412984 -36.05417440247591543, -68.65404620329509555 -36.05196611270958584, -68.65563111261738527 -36.049390158800108, -68.65455700997374322 -36.039426326137594, -68.65567823157587668 -36.03856943864909113, -68.65624508081748445 -36.03659294522899614, -68.65707713165311077 -36.03369155760051257, -68.65737288808729488 -36.02941404455324204, -68.65572235059558182 -36.02648201770736591, -68.65503916147655161 -36.0242282846112758, -68.65573998343043627 -36.02242888202318483, -68.65464105782463378 -36.02017395111484888, -68.65342844235360076 -36.01762288153220481, -68.65235314760799668 -36.01536055644774592, -68.65103746909267102 -36.01259229674950291, -68.65024697169782542 -36.01092894718915005, -68.65081467308148433 -36.0078907044488119, -68.65055194480119383 -36.00462486322916789, -68.64987157517751371 -36.00180815706399784, -68.64852485429871365 -35.99907945688725874, -68.64651942920718852 -35.99666421533075322, -68.64546070058898408 -35.99473361123484239, -68.64368788753191097 -35.99337912264007144, -68.64144121927006381 -35.99192681833171292, -68.64026277951558086 -35.9902849316667357, -68.64098040518912569 -35.98893784443639987, -68.64125838524388712 -35.98658680982121894, -68.6415925011564525 -35.98469921356311119, -68.6439757314328034 -35.98210420662498166, -68.64677244571515757 -35.98096293509394883, -68.64856967864584192 -35.98022947573645069, -68.65263787466047063 -35.97856907513802582, -68.65693525746631565 -35.97404652108034639, -68.66204243272105145 -35.97194077751912289, -68.66440413395105224 -35.97019766780046268, -68.66656083865981941 -35.96871896233086119, -68.669401373317001 -35.96752577984203469, -68.67359946815504657 -35.96289999687763839, -68.68151222834130465 -35.95864195882191439, -68.68941815845697363 -35.95591169915014262, -68.70081356960777441 -35.95696389324400144, -68.70784071559208428 -35.95565229538672014, -68.71386468172104856 -35.95322149005812662, -68.71645668453813016 -35.95296429954581185, -68.72289033479984255 -35.95232567366796417, -68.72853767169881678 -35.94989325885058662, -68.73548994300327308 -35.9467583195534317, -68.74498908033902467 -35.94613533651546788, -68.74773292801909008 -35.94259916663831689, -68.7548508593865364 -35.94239383622336703, -68.75805923078364401 -35.94230114620385308, -68.76164622593616116 -35.94079360601450901, -68.76360382036452279 -35.93807974255103233, -68.76693005421108751 -35.93346799529302871, -68.76995451139164572 -35.92736049991054159, -68.77447643697793467 -35.92308974494246598, -68.77374051961224666 -35.91758635429155078, -68.76849134323926194 -35.91360267413200802, -68.76889168320181511 -35.91146601583805165, -68.76963631342719907 -35.90749152679345713, -68.77439220995853475 -35.90372033198328694, -68.77548797329950503 -35.89769322403391527, -68.77944321521732718 -35.89375487798698572, -68.78170973631817731 -35.88917399113969964, -68.78330251497825998 -35.88837562262591518, -68.78960856924047107 -35.8852143930939107, -68.79751595296660582 -35.87758625538344859, -68.8029310912937575 -35.8783504299831506, -68.81085307491672154 -35.87224944706088792, -68.81126215274859703 -35.86645814097290241, -68.81601484046936434 -35.86260421041342994, -68.81761370955652524 -35.85488403441933514, -68.81960456837006745 -35.84845152059974538, -68.82516030943338592 -35.83816288654841031, -68.83100632289180965 -35.83542717474801265, -68.83891392893072236 -35.83607770272048754, -68.84567500440627441 -35.83394687272569001, -68.84677988038102114 -35.83126208680808134, -68.84884196633991849 -35.82819479181770816, -68.85295999933464373 -35.82512999241941998, -68.85844691432014031 -35.8229039181357436, -68.85982350196883317 -35.81955653762076253, -68.86545830860669071 -35.81743031022982393, -68.86546468221725092 -35.8136523873394168, -68.8643094860555891 -35.81108749224598853, -68.86531270166672414 -35.80555664487725664, -68.86266487588571295 -35.80420438624467039, -68.85869115500540261 -35.80339022333621557, -68.85306148392496084 -35.8024389902485396, -68.84850195283858909 -35.8003644604008997, -68.84735842158188746 -35.7908996770907919, -68.83961892804354932 -35.7889969341386518, -68.82723200402371333 -35.78803344007374676, -68.81641137615083892 -35.77950039047571096, -68.79283865737362191 -35.76368981703678429, -68.78512516591389669 -35.7535820075488715, -68.78195356889001744 -35.74751245456150883, -68.78050562649852395 -35.74474116180267913, -68.77394370397041712 -35.73905096560093142, -68.7646698841779056 -35.73493237078128715, -68.76120857432928801 -35.72798570803344376, -68.75311375431753902 -35.71850593823712217, -68.7512384510297494 -35.71704975638289881, -68.74932515131202138 -35.71556398529924081, -68.74578236036759904 -35.71281260815338499, -68.74421041023234125 -35.70491769746411848, -68.74426142220264069 -35.70460772561185081, -68.75247314447577196 -35.67467851949398749, -68.74677647986725049 -35.68234112942781877, -68.74594383234125416 -35.68279319637351676, -68.74549550513279428 -35.68308882082342137, -68.74287171669597285 -35.68481885449465807, -68.7418084420530846 -35.68564068516918297, -68.74054150573284971 -35.68661989634689036, -68.73881287059947454 -35.68661677095806795, -68.73651752848644492 -35.68661258259649571, -68.730027902263231 -35.68666659488417991, -68.72600251585063802 -35.68712646470346783, -68.7158483119909107 -35.68679028285235688, -68.71466701579382175 -35.68694803506720348, -68.71180701658977341 -35.6873299133718902, -68.7077967551874309 -35.6878652584842726, -68.6975393028814949 -35.68503919030548133, -68.69708404335197827 -35.68476721977775412, -68.69177636407088983 -35.68273437298518047, -68.68862108110772624 -35.68152573652647419, -68.68291055442337267 -35.67933800681268508, -68.68238714289960001 -35.67913746587090174, -68.67583988897918346 -35.67726874202579523, -68.67426679064575978 -35.67503468804844147, -68.67272042418187539 -35.67369871525983882, -68.67133641978126946 -35.67250295946061556, -68.66730265875438022 -35.66901756561567538, -68.65991357241568949 -35.66254966368687462, -68.65725739403488603 -35.66261025461199097, -68.65570042480209167 -35.66309354891116357, -68.6536994111656611 -35.66401556226323066, -68.65332025754381107 -35.66410499110823906, -68.65076833247874788 -35.66470686305773796, -68.64817698853703121 -35.66454823035351751, -68.64452015155812603 -35.66475170135485939, -68.64391735999288358 -35.66483788846985448, -68.63779602419987214 -35.66738815041241395, -68.6324260038245626 -35.66752296686408386, -68.62507155893599986 -35.66632953812194984, -68.62374291290745987 -35.66579618496836446, -68.6170315996900797 -35.66310175668538562, -68.60362256393622715 -35.6598558858411252, -68.59784401120143116 -35.65899396904064389, -68.59143820557765991 -35.65869697547920225, -68.58710729627314606 -35.65845198072025113, -68.58420460418579978 -35.66063316262416549, -68.57820018510214766 -35.66347765388054114, -68.57653543231663207 -35.6658315289436274, -68.5732199870204937 -35.6678424381096093, -68.56969782308793526 -35.66985251618749686, -68.56348656094981209 -35.67252697497870884, -68.55707204590149217 -35.67452615974099928, -68.5498309364499363 -35.67652191319047716, -68.54611077992471735 -35.67684504759938591, -68.5407399596552267 -35.67682468043418709, -68.53639906884139066 -35.67731369578554279, -68.53351492235385933 -35.6759541506289537, -68.53166861714963431 -35.67375582444353199, -68.52960695625552034 -35.67307358481094326, -68.52692764573203021 -35.67205178336442373, -68.52381527243812798 -35.67439922364310689, -68.52013223275626785 -35.67692021191624008, -68.50288964962425098 -35.68272158864637333, -68.50046461150162713 -35.68332093372537628, -68.49919981864131557 -35.68363350264080935, -68.49894689208720422 -35.68138502157256653, -68.49756597886012344 -35.67893342193359985, -68.49546735055429281 -35.67798801945213683, -68.49472066804031556 -35.67694973755814658, -68.4918628004855492 -35.67297550662443939, -68.48827227475290158 -35.67162539116823439, -68.48433472491508667 -35.67014461210109033, -68.48172248409183283 -35.6718315497177727, -68.47945844090311596 -35.67329352337302595, -68.47744571504453859 -35.67459313114897412, -68.47361489130476286 -35.67601559352405616, -68.46850519504816646 -35.67791265724236638, -68.4636596150727712 -35.68129453510046289, -68.45960950398051637 -35.68412085859117155, -68.45575251525217197 -35.68681209863157733, -68.450031660481784 -35.68911327447457893, -68.44749589749140739 -35.6901331381982061, -68.44141694447942825 -35.69195482539713282, -68.43835753804913224 -35.69162838282467476, -68.43586120907326631 -35.69286553797043382, -68.43278189662773059 -35.69534872249139568, -68.42798012282678144 -35.69782365308174121, -68.42414724595515452 -35.69858589352591594, -68.41802243491044067 -35.6987125388474098, -68.41398206688494099 -35.70165889501679857, -68.41337021309713862 -35.70680731396090124, -68.41205922305483966 -35.70982901812710963, -68.41045921810110997 -35.71225668993452018, -68.40833538823635251 -35.71474391097530798, -68.40337822091343867 -35.71735140771482975, -68.39835779740246835 -35.71797259693576621, -68.39307832587670077 -35.71785967280742824, -68.38915818998671625 -35.71948727558795156, -68.38606563158231211 -35.72337409585223611, -68.38338705861961841 -35.72844603205781766, -68.38254894413798013 -35.73256612754428119, -68.38332717233093661 -35.73621432455292535, -68.38326189386718568 -35.7446786794540472, -68.38217944086510158 -35.7472543672643468, -68.37831305830756889 -35.7564529214727358, -68.37706326842703675 -35.75942581921604102, -68.37454691874530965 -35.76492302500929554, -68.37033800491398949 -35.77411594715103149, -68.36824701485028299 -35.77868213294287614, -68.36933922964240651 -35.78669123958933085, -68.36864742419658114 -35.79003828110195684, -68.36704866775606604 -35.79777212827382016, -68.35919617464972475 -35.80236126639849914, -68.3547458087966362 -35.80496167345125968, -68.3442652155879955 -35.81108428744644812, -68.34197262002818718 -35.81248737273915594, -68.32975929052277309 -35.81996043428873122, -68.31546034519871569 -35.81987984990379914, -68.31326532941778851 -35.81986732886984015, -68.29606937578279258 -35.82144712396706154, -68.27655544665971377 -35.82383136826768322, -68.25977514050316586 -35.82561231359833442, -68.24717398292540338 -35.8317861660917103, -68.22923282452950389 -35.83894923783488906, -68.22692158335601675 -35.84024458694138104, -68.22232060219687355 -35.84282297409590257, -68.21075929327838594 -35.85086142685673849, -68.20397508165227407 -35.85557712556696686, -68.1980535053215533 -35.85966459417743124, -68.18389310721292418 -35.869436125824258, -68.16046572104571055 -35.87375266044467281, -68.15545462247033015 -35.87916045106876339, -68.14654988985851958 -35.88876773344040316, -68.1187872233109033 -35.90232394660629467, -68.11265978330260396 -35.90531440656521767, -68.08630472372458087 -35.91928072764287094, -68.08061324880743825 -35.92229538665127109, -68.04691230033228067 -35.93333090011053343, -68.04363098461269033 -35.93425868846458116, -67.98134215570112815 -35.95184950835166404, -67.97898341198947492 -35.95295449227620566, -67.95200606943478761 -35.96558682488770842, -67.93908500665428107 -35.9716335884431615, -67.93020270448315046 -35.99355152069448138, -67.92733104057838034 -36.00063478479258094, -68.28175441439931603 -36.00021969070721184, -68.29026128733787004 -36.00394114049588268, -68.29291986194915864 -36.01244757805474705, -68.29132860566633667 -36.16822252693764028, -68.26580822370038959 -36.16715962363223724, -68.26262289065715549 -36.36068214079536176, -68.25784538390550438 -36.66744730245296324, -68.25263231892300553 -36.96406273056862801, -68.25173937146675485 -37.3262628187881802, -68.27428907577404971 -37.32318759042905043, -68.27577658478399769 -37.32298473055264765, -68.2978799862226964 -37.32629974524397909, -68.31777305599949557 -37.32961479575307351, -68.32992990820535795 -37.33071972165431873, -68.34319184058200847 -37.32850925203565851, -68.35755910979420946 -37.33292951843805696, -68.3885035796276668 -37.32629825399244794, -68.40176545406970376 -37.32187753233050387, -68.41392181929478511 -37.30419532070217059, -68.42386805304910524 -37.29424902551555476, -68.4404453376711075 -37.28651287206544396, -68.46474377203443851 -37.2813915646794527, -68.483546653884531 -37.28098653075940661, -68.50675501665351419 -37.27656564360298574, -68.5200170897933134 -37.27988080035107998, -68.54101535075622564 -37.28430095399345845, -68.54985635882620443 -37.27214442561845686, -68.56753863335366361 -37.25777749918878357, -68.58862477716748174 -37.24689697760017992, -68.60621899359345832 -37.24119997212282129, -68.62359387092693908 -37.23159063018173498, -68.62942620050776554 -37.19257406392610221, -68.63384582687298519 -37.15278947457956349, -68.65926330719111093 -37.10195328383576907, -68.67738234218234084 -37.08937630897844429, -68.68954242527263432 -37.07726254966484447, -68.70079528862315499 -37.06605255380593178, -68.71017029148345046 -37.05847978280187505, -68.71395360887586889 -37.05847971966348808, -68.71994373849518922 -37.05375064336090674, -68.73381563156485186 -37.04334666400880849, -68.74705716812798073 -37.04050905710765562, -68.7590376151712519 -37.03830200130543204, -68.76628894845573825 -37.03735608478391583, -68.77670879846418472 -37.03882062927407759, -68.78583617734295785 -37.0408236733625813, -68.78961954377803067 -37.04271520041824317, -68.79497928414403418 -37.04429143597353402, -68.8000236905212148 -37.04366082129202198, -68.8069615458744579 -37.04162012308556484, -68.81231939702168177 -37.0408232295241433, -68.81830964080145918 -37.04050786398503448, -68.8220929825465646 -37.04145359571048601, -68.83306357893656013 -37.04538522585726668, -68.8397485609057469 -37.04523648002935943, -68.84258595799992975 -37.04176851664102088, -68.84889148632376532 -37.04176841068346704, -68.85582764994084926 -37.04492094472526986, -68.86150263366504021 -37.04523611435944019, -68.86465546384201275 -37.04775818183581748, -68.86727509493397292 -37.04620950256222045, -68.86974222983685934 -37.04607240273971769, -68.87303177654050046 -37.04716881390423566, -68.87440245930184801 -37.04908760725469818, -68.87467665043975273 -37.05155465233927004, -68.87450311679701542 -37.05258572395820238, -68.87516037142601988 -37.05309356290877076, -68.87602670915134695 -37.05210772182958578, -68.87719180232332405 -37.05148035808403506, -68.88177911246864937 -37.05008235868481847, -68.88623065885751373 -37.04563078090603767, -68.89123874330611841 -37.04423960192939802, -68.90014198906433762 -37.04117904375040382, -68.90320240520554762 -37.03728392727254715, -68.90821054060990036 -37.03784028068844236, -68.91182754594184701 -37.0389530953807693, -68.91739216111307087 -37.04034409612904, -68.92100908611105581 -37.03839650267961048, -68.91600074633406336 -37.0300500196117568, -68.91564074535325801 -37.02637640155726473, -68.91546223841217511 -37.02049098041469222, -68.91457039591195155 -37.01745911029077263, -68.92031458535751653 -37.0130934921524144, -68.92701908824614065 -37.01263101538430078, -68.93025568395518121 -37.01008796038426141, -68.93071788848799031 -37.0033836788086532, -68.93534147363727982 -36.99506105413173884, -68.94551374387127396 -36.99136197292347106, -68.9510621137412727 -36.98396406013346649, -68.957766507079711 -36.97934031002591126, -68.96285263594796788 -36.97725958752951669, -68.96793869806468535 -36.97263586473365393, -68.97441187070909052 -36.96685620930767868, -68.97903555846990287 -36.96246367619898621, -68.9820228533324098 -36.95601209970857326, -68.98073935895133957 -36.94446381232892662, -68.97753122874833309 -36.93868971201007412, -68.98600009366630559 -36.92495619072455781, -68.99237453537308795 -36.9140283705736536, -69.01696225408650776 -36.89429736356075296, -69.03183629219377337 -36.88185166222964995, -69.03608541875269111 -36.85544295361241751, -69.04519171890537166 -36.83814058982047612, -69.05278051274414963 -36.83176596323072971, -69.07190461381405555 -36.8287301643623266, -69.07645792647484484 -36.82630170703679795, -69.09968019137653528 -36.81504403941688253, -69.1052647343340567 -36.78804953632881336, -69.10619507333952072 -36.76757100443946058, -69.13225928021333289 -36.75640046336819466, -69.1722869761687349 -36.75919230886490396, -69.18904270052118477 -36.7582611824505463, -69.20766005214468919 -36.75267581621633894, -69.22348465623893787 -36.74243628949749763, -69.23651690460714292 -36.74243606745051238, -69.24954521796203721 -36.74016964418255782, -69.25694948961844943 -36.72947443487383623, -69.28327652925821667 -36.71960160144056573, -69.37791888570548338 -36.7056031872048365, -69.39611543266966009 -36.6961700836199185, -69.41976051834289763 -36.67964256047687144, -69.43074786721062708 -36.67071330360423786, -69.44280301502583086 -36.65600053653074042, -69.44549481629736931 -36.64443343255526742, -69.44807753007616213 -36.64203781978064001, -69.45395085574972427 -36.63658921906562682, -69.450469299772152 -36.63141019850049673, -69.4488358975660276 -36.62919623727043472, -69.44687261859792216 -36.62652501017434759, -69.4449421272245786 -36.62408641825400935, -69.44338536828301756 -36.62211978775658849, -69.44098288619846926 -36.61908452864848584, -69.43020641887572708 -36.6079894266992838, -69.43064037515371467 -36.60260210565503058, -69.43127107458720104 -36.59477106678927072, -69.43104678559109288 -36.59332460574844959, -69.427810399409708 -36.5863409180635557, -69.42891073087346854 -36.57954615148574362, -69.43155482213693119 -36.56974227960893842, -69.43203215753923985 -36.56797212857971857, -69.42971318181548668 -36.56008846005018853, -69.4280324255190493 -36.55520255899897819, -69.42624518987383908 -36.55000641010504836, -69.42489067359629473 -36.54256318607529153, -69.4212699936423121 -36.52316838881495187, -69.43340019966981913 -36.49621155471839984, -69.42881577364246937 -36.47878504113015907, -69.42463834724993887 -36.47195074161447792, -69.426659883472567 -36.46116805691451646, -69.42528098972672979 -36.45695612506717964, -69.42003555478382282 -36.45330391093740019, -69.41889872554452268 -36.45263803302302108, -69.4106916832348162 -36.44783023694073876, -69.40374540635021106 -36.44095097973857378, -69.39926143226891497 -36.43391997419142569, -69.39835355454864896 -36.42814667498969072, -69.39698099256935393 -36.42383405351335313, -69.39690599154567963 -36.41740918319331399, -69.39363558995748349 -36.41332061216677829, -69.39821230168735156 -36.40639237921408977, -69.40509228171605116 -36.4025377671939907, -69.40907822507438141 -36.40011525494065836, -69.41245561481741788 -36.39229076024663101)))",Aguas Infiltradas al Ri­o,Cuenca,Aporte Rio Colorado,1.7796,38.9422,2.7144,3.1249,80.8115,0,4.833,1199,1050,3665,442.9847,317.59,361.59,301.8,8.31,1118082.9
